Year,Utility_Number,Utility_Name_x,State,Residential_Customer_Count,Commercial_Customer_Count,Industrial_Customer_Count,Transportation_Customer_Count,Total_Customer_ Count,Utility_Name_y,county
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Lassen
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Madera
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Merced
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Modoc
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Placer
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Riverside
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Sacramento
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,San Bernardino
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,San Joaquin
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Santa Clara
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Shasta
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Siskiyou
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Solano
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Sutter
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Tehama
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Trinity
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Tuolumne
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Yolo
2024,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Yuba
2024,55787,City of Moreno Valley - (CA),CA,"7,936",998,10,.,"8,944",City of Moreno Valley - (CA),Riverside
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Alpine
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,El Dorado
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Mono
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Nevada
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Placer
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Plumas
2024,57483,Liberty Utilities,CA,"43,902","6,128",.,.,"50,030",Liberty Utilities,Sierra
2024,61432,Central Coast Community Energy,CA,"383,835","56,989","7,225",0,"448,049",Central Coast Community Energy,Monterey
2024,61432,Central Coast Community Energy,CA,"383,835","56,989","7,225",0,"448,049",Central Coast Community Energy,San Benito
2024,61432,Central Coast Community Energy,CA,"383,835","56,989","7,225",0,"448,049",Central Coast Community Energy,San Luis Obispo
2024,61432,Central Coast Community Energy,CA,"383,835","56,989","7,225",0,"448,049",Central Coast Community Energy,Santa Barbara
2024,61432,Central Coast Community Energy,CA,"383,835","56,989","7,225",0,"448,049",Central Coast Community Energy,Santa Cruz
2022,207,Alameda Municipal Power,CA,"32,146","4,231",.,.,"36,377",Alameda Municipal Power,Alameda
2022,590,City of Anaheim - (CA),CA,"104,561","17,557",273,.,"122,391",City of Anaheim - (CA),Orange
2022,1050,City of Azusa,CA,"14,986","1,953",28,.,"16,967",City of Azusa,Los Angeles
2022,2507,City of Burbank Water and Power,CA,"46,290","6,962",.,.,"53,252",City of Burbank Water and Power,Los Angeles
2022,4003,City of Colton - (CA),CA,"17,291","2,934",105,.,"20,330",City of Colton - (CA),San Bernardino
2022,4390,City of Corona - (CA),CA,"1,288",543,9,0,"1,840",City of Corona - (CA),Riverside
2022,4390,City of Corona - (CA),CA,0,919,5,0,924,City of Corona - (CA),Riverside
2022,7294,City of Glendale - (CA),CA,"76,929","13,328",26,.,"90,283",City of Glendale - (CA),Los Angeles
2022,9216,Imperial Irrigation District,CA,"139,162","21,656",812,.,"161,630",Imperial Irrigation District,Imperial
2022,9216,Imperial Irrigation District,CA,"139,162","21,656",812,.,"161,630",Imperial Irrigation District,Riverside
2022,9216,Imperial Irrigation District,CA,"139,162","21,656",812,.,"161,630",Imperial Irrigation District,San Diego
2022,10325,Kings River Conservation Dist,CA,.,1,.,.,1,Kings River Conservation Dist,Fresno
2022,11124,City of Lodi - (CA),CA,"23,232","2,162",24,.,"25,418",City of Lodi - (CA),San Joaquin
2022,11208,Los Angeles Department of Water & Power,CA,"1,389,532","90,004","9,382",2,"1,488,920",Los Angeles Department of Water & Power,Inyo
2022,11208,Los Angeles Department of Water & Power,CA,"1,389,532","90,004","9,382",2,"1,488,920",Los Angeles Department of Water & Power,Los Angeles
2022,12312,Merced Irrigation District,CA,"10,814","1,582",102,.,"12,498",Merced Irrigation District,Merced
2022,12745,Modesto Irrigation District,CA,"102,397","29,673",143,0,"132,213",Modesto Irrigation District,San Joaquin
2022,12745,Modesto Irrigation District,CA,"102,397","29,673",143,0,"132,213",Modesto Irrigation District,Stanislaus
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Alameda
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Alpine
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Amador
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Butte
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Calaveras
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Colusa
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Contra Costa
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,El Dorado
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Fresno
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Glenn
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Humboldt
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Kern
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Kings
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Lake
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Lassen
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Madera
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Marin
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Mariposa
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Mendocino
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Merced
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Modoc
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Monterey
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Napa
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Nevada
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Placer
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Plumas
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Sacramento
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Benito
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Bernardino
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Diego
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Francisco
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Joaquin
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Luis Obispo
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,San Mateo
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Santa Barbara
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Santa Clara
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Santa Cruz
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Shasta
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Sierra
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Siskiyou
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Solano
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Sonoma
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Stanislaus
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Sutter
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Tehama
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Trinity
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Tulare
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Tuolumne
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Yolo
2022,14328,Pacific Gas & Electric Co.,CA,"1,828,738","200,682","90,215",0,"2,119,635",Pacific Gas & Electric Co.,Yuba
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Alameda
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Alpine
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Amador
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Butte
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Calaveras
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Colusa
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Contra Costa
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,El Dorado
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Fresno
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Glenn
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Humboldt
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Kern
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Kings
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Lake
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Lassen
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Madera
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Marin
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Mariposa
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Mendocino
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Merced
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Modoc
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Monterey
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Napa
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Nevada
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Placer
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Plumas
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Sacramento
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Benito
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Bernardino
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Diego
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Francisco
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Joaquin
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Luis Obispo
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,San Mateo
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Santa Barbara
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Santa Clara
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Santa Cruz
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Shasta
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Sierra
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Siskiyou
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Solano
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Sonoma
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Stanislaus
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Sutter
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Tehama
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Trinity
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Tulare
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Tuolumne
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Yolo
2022,14328,Pacific Gas & Electric Co.,CA,"3,102,452","381,602",763,1,"3,484,818",Pacific Gas & Electric Co.,Yuba
2022,14354,PacifiCorp,CA,"36,303","7,566","1,941",0,"45,810",PacifiCorp,Del Norte
2022,14354,PacifiCorp,CA,"36,303","7,566","1,941",0,"45,810",PacifiCorp,Modoc
2022,14354,PacifiCorp,CA,"36,303","7,566","1,941",0,"45,810",PacifiCorp,Shasta
2022,14354,PacifiCorp,CA,"36,303","7,566","1,941",0,"45,810",PacifiCorp,Siskiyou
2022,14401,City of Palo Alto - (CA),CA,"25,761","3,823",60,.,"29,644",City of Palo Alto - (CA),Santa Clara
2022,14534,City of Pasadena - (CA),CA,"57,705","8,746",.,1,"66,452",City of Pasadena - (CA),Los Angeles
2022,15783,City of Redding - (CA),CA,"38,196","6,006",342,.,"44,544",City of Redding - (CA),Shasta
2022,16088,City of Riverside - (CA),CA,"99,639","11,936",660,.,"112,235",City of Riverside - (CA),Riverside
2022,16295,City of Roseville - (CA),CA,"59,755","7,154",32,.,"66,941",City of Roseville - (CA),Placer
2022,16534,Sacramento Municipal Util Dist,CA,"574,344","70,217","2,535",1,"647,097",Sacramento Municipal Util Dist,Placer
2022,16534,Sacramento Municipal Util Dist,CA,"574,344","70,217","2,535",1,"647,097",Sacramento Municipal Util Dist,Sacramento
2022,16609,San Diego Gas & Electric Co,CA,"838,576","71,587","4,255",4,"914,422",San Diego Gas & Electric Co,Orange
2022,16609,San Diego Gas & Electric Co,CA,"838,576","71,587","4,255",4,"914,422",San Diego Gas & Electric Co,San Diego
2022,16609,San Diego Gas & Electric Co,CA,"500,403","84,356",569,0,"585,328",San Diego Gas & Electric Co,Orange
2022,16609,San Diego Gas & Electric Co,CA,"500,403","84,356",569,0,"585,328",San Diego Gas & Electric Co,San Diego
2022,16612,City & County of San Francisco,CA,"1,618",372,1,1,"1,992",City & County of San Francisco,San Francisco
2022,16612,City & County of San Francisco,CA,"1,618",372,1,1,"1,992",City & County of San Francisco,San Mateo
2022,16655,City of Santa Clara - (CA),CA,"50,889","6,948","1,717",1,"59,555",City of Santa Clara - (CA),Santa Clara
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Fresno
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Imperial
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Inyo
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Kern
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Kings
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Los Angeles
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Madera
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Mono
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Orange
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Riverside
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,San Bernardino
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,San Diego
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Santa Barbara
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Tulare
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Tuolumne
2022,17609,Southern California Edison Co,CA,"3,339,257","458,427","21,599",.,"3,819,283",Southern California Edison Co,Ventura
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Fresno
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Imperial
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Inyo
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Kern
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Kings
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Los Angeles
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Madera
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Mono
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Orange
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Riverside
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,San Bernardino
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,San Diego
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Santa Barbara
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Tulare
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Tuolumne
2022,17609,Southern California Edison Co,CA,"1,181,738","218,468","3,616",.,"1,403,822",Southern California Edison Co,Ventura
2022,17612,Bear Valley Electric Service,CA,"23,173","1,498",7,0,"24,678",Bear Valley Electric Service,San Bernardino
2022,18260,Surprise Valley Electrification,CA,"2,828",961,968,0,"4,757",Surprise Valley Electrification,Lassen
2022,18260,Surprise Valley Electrification,CA,"2,828",961,968,0,"4,757",Surprise Valley Electrification,Modoc
2022,19281,Turlock Irrigation District,CA,"78,186","9,803","6,410",.,"94,399",Turlock Irrigation District,Merced
2022,19281,Turlock Irrigation District,CA,"78,186","9,803","6,410",.,"94,399",Turlock Irrigation District,Stanislaus
2022,19281,Turlock Irrigation District,CA,"78,186","9,803","6,410",.,"94,399",Turlock Irrigation District,Tuolumne
2022,19798,City of Vernon,CA,73,"1,321",488,.,"1,882",City of Vernon,Los Angeles
2022,19840,"Valley Electric Assn, Inc",CA,12,2,30,0,44,"Valley Electric Assn, Inc",Inyo
2022,19840,"Valley Electric Assn, Inc",CA,12,2,30,0,44,"Valley Electric Assn, Inc",Mono
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Alameda
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Butte
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Calaveras
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Colusa
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Contra Costa
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Fresno
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Glenn
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Imperial
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Lassen
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Madera
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Merced
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Modoc
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Placer
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Riverside
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Sacramento
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,San Bernardino
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,San Joaquin
2022,27000,WAPA-- Western Area Power Administration,CA,0,46,48,1,95,WAPA-- Western Area Power Administration,Santa Clara
